id,date,bank_category,bank_name,atms_crms_onsite,atms_crms_offsite,pos,micro_atms,bharat_qr,upi_qr,credit_cards,debit_cards,cc_pay_trns_at_pos_vol,cc_pay_trns_at_pos_val,cc_pay_trns_online_vol,cc_pay_trns_online_val,cc_pay_trns_other_vol,cc_pay_trns_other_val,cc_cash_withdraw_atm_val,cc_cash_withdraw_atm_vol,dc_pay_trns_at_pos_vol,dc_pay_trns_at_pos_val,dc_pay_trns_online_vol,dc_pay_trns_online_val,dc_pay_trns_other_vol,dc_pay_trns_other_val,dc_cash_withdraw_atm_val,dc_cash_withdraw_atm_vol,dc_cash_withdraw_pos_val,dc_cash_withdraw_pos_vol
1984,01-11-2024,Foreign Banks,DBS Bank,440,340,642,90,0,7259,522388,1731706,532587,2397684.08,273677,2222090.32,0,0,3506,10366.9,183193,480765.42,123370,383701.19,0,0,726567,3920768.92,0,0
1985,01-11-2024,Private Sector Banks,DCB Bank,425,5,7987,0,16778,0,28,934523,38,65.43,9,87.83,0,0,0,0,74308,251854.38,41807,156887.82,244,6929.72,286747,1570400.71,0,0
1986,01-11-2024,Foreign Banks,Deutsche Bank,13,2,0,0,0,3,0,106125,0,0,0,0,0,0,0,0,23639,83469.71,11890,44907.8,0,0,26994,164751.62,0,0
1987,01-11-2024,Private Sector Banks,Dhanlaxmi Bank,241,39,1407,0,0,36195,12919,570465,25277,60023.17,6447,27342.64,1,507.37,284,1013.05,137495,271448.85,6059,13731.63,0,0,423577,1840756.24,0,0
1988,01-11-2024,Foreign Banks,Doha Bank,2,0,0,0,0,0,0,22543,0,0,0,0,0,0,0,0,801,3052.91,183,315.93,0,0,1942,11621.7,0,0
1989,01-11-2024,Small Finance Banks,ESAF Small Finance Bank,664,2,0,6081,0,0,49,5787404,55,100.32,187,108.9,0,0,0,0,142261,261531.93,10173,27868.07,0,0,820079,3961926.18,0,0
1990,01-11-2024,Small Finance Banks,Equitas Small Finance Bank,369,4,2747,328,52842,0,0,1536319,0,0,0,0,0,0,0,0,106856,266068.22,28824,114236.89,0,0,1932805,5533872.67,0,0
1991,01-11-2024,Private Sector Banks,Federal Bank,1732,313,20735,0,0,5673755,1075106,13902426,2333878,6736501.32,1599893,8543723.82,0,0,5379,24987.9,2644535,6859918.78,1128690,3962640.46,2829,40543.75,7634414,38548304.27,48,48
1992,01-11-2024,Payment Banks,Fino Payments Bank,0,0,0,443315,0,11281,0,9988127,0,0,0,0,0,0,0,0,124695,285688,8741,24709.71,0,0,2083729,6947058.6,6,4.6
1993,01-11-2024,Private Sector Banks,HDFC Bank,12174,8606,1685393,2412,2225708,782433,22833425,57889333,71420787,174176347.3,31999019,281386558.6,0,0,193348,1261931.27,9629053,38462137.69,6692247,32917953.87,65983,979888.44,32933432,221123286,2670,2729.88
1994,01-11-2024,Foreign Banks,HSBC,46,27,0,0,0,0,801372,827136,951603,3698991.98,1480554,18048287.25,0,0,2512,16318.97,257704,1313032.62,0,0,0,0,237115,1445515.7,0,0
1995,01-11-2024,Private Sector Banks,ICICI Bank,10081,6105,1715503,6223,596021,3663808,17751518,31734549,18634816,100669405.6,54344866,216210506.8,78,4106.87,65356,329174.18,5530047,24729603.67,3324682,19549518.56,5810,129211.62,14714595,106733159.6,2,2
1996,01-11-2024,Private Sector Banks,IDBI Bank,2366,867,13559,1114,17,343673,39915,12107072,72720,304275.99,60566,228438.9,0,0,584,3382.4,1054457,2644713.06,213214,636641.29,0,0,4858521,24648840.07,236,190.01
1997,01-11-2024,Private Sector Banks,IDFC First Bank,910,294,43996,7685,0,112728,3211850,6742982,9714116,18194012.29,2224400,14940278.68,0,0,25930,121684.9,597668,2060295.39,257372,2872351.74,0,0,3530987,18439935.81,0,0
1998,01-11-2024,Payment Banks,India Post Payments Bank,0,0,0,195907,0,1469680,0,21156486,0,0,0,0,0,0,0,0,0,0,170375,71135.96,0,0,0,0,0,0
1999,01-11-2024,Public Sector Banks,Indian Bank,4613,609,20913,13224,0,2800370,280912,32975066,454171,2184505.57,225326,1173556.95,0,0,4492,34235.47,2852658,7185537.22,594885,1338095.65,199,614.99,18712541,89199997.58,1450,1448.6
2000,01-11-2024,Public Sector Banks,Indian Overseas Bank,2762,738,0,8461,0,424827,64120,20135678,68388,210459.43,22251,83536.26,0,0,2459,12269.82,2122399,5010771.07,410282,919516.31,0,0,11565584,48701854.67,0,0
2001,01-11-2024,Private Sector Banks,IndusInd Bank,1916,1113,251195,141,59714,7001122,3081902,11231571,3936635,53796081.26,7248595,34008666.74,0,0,22296,119721.59,686323,2128488.68,521432,2655071.8,911,58499.78,3708717,22428094.57,0,0
2002,01-11-2024,Private Sector Banks,Jammu & Kashmir Bank,947,632,14343,942,0,570233,124706,4712802,183774,1655614,97347,368862.84,0,0,9719,41363.87,853224,2363603.37,920613,645642.96,0,0,5309730,29720583.85,0,0
2003,01-11-2024,Small Finance Banks,Jana Small Finance Bank,59,2,0,130,0,503076,0,3612297,0,0,0,0,0,0,0,0,38294,83484.1,7368,24216.83,0,0,307617,1386680.05,0,0
2004,01-11-2024,Payment Banks,Jio Payments Bank,0,0,0,0,0,90498,0,333757,0,0,0,0,0,0,0,0,13019,11011.37,13800,24221.13,1551,455.47,48431,180415.2,0,0
2005,01-11-2024,Foreign Banks,KEB Hana Bank,1,0,0,0,0,0,0,1593,0,0,0,0,0,0,0,0,1070,3668.75,138,245.75,0,0,371,2482,0,0
2006,01-11-2024,Private Sector Banks,Karnataka Bank,940,565,10705,0,0,107080,0,5484617,0,0,0,0,0,0,0,0,731742,1531645.18,52506,163532.63,0,0,3673249,17658043.48,0,0
2007,01-11-2024,Private Sector Banks,Karur Vysya Bank,1482,714,2770,0,0,44536,10170,5062289,23802,163486.3,9867,134814.75,0,0,671,5150.5,864200,2366520.69,135514,610047.13,0,0,3879460,19228458.13,0,0
2008,01-11-2024,Foreign Banks,Kookmin Bank,1,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,613,2121.49,181,939.41,0,0,90,617.2,0,0
2009,01-11-2024,Private Sector Banks,Kotak Mahindra Bank,1867,1453,79477,0,134320,666698,5094515,34856409,11334736,26183288.39,4034810,35219042.65,0,0,27497,135121.56,1834998,5084034.62,1585241,4917902.21,0,0,10058219,50793925.75,0,0
2010,01-11-2024,Payment Banks,NSDL Payments Bank,0,0,0,292302,0,0,0,1294789,0,0,0,0,0,0,0,0,14034,22115.13,48873,42274.96,0,0,438785,1134019.25,0,0
2011,01-11-2024,Private Sector Banks,Nainital Bank,0,0,0,0,0,0,0,281620,0,0,0,0,0,0,0,0,13701,30124.25,4242,12160.02,0,0,64815,324989.5,0,0
2012,01-11-2024,Small Finance Banks,North East Small Finance Bank,17,1,0,0,0,0,0,375669,0,0,0,0,0,0,0,0,4573,6638.36,1677,1620.54,0,0,130011,292405.7,23,41.33
2013,01-11-2024,Payment Banks,Paytm Payments Bank,0,0,0,0,0,0,0,30608105,0,0,0,0,0,0,0,0,149,180.95,650,192.45,0,0,175,404,0,0
2014,01-11-2024,Public Sector Banks,Punjab & Sind Bank,1017,26,902,1614,1048,152401,0,3477037,0,0,0,0,0,0,0,0,295247,847362.86,93192,243378.68,0,0,1370925,6867867.6,0,0
2015,01-11-2024,Public Sector Banks,Punjab National Bank,7799,4216,34117,0,670904,641779,564186,40818142,355849,1577894.73,258006,1453720.4,2,135,7062,22156.25,4004350,11022435.44,1124765,2814986.13,0,0,24133331,124716879.4,0,0
2016,01-11-2024,Private Sector Banks,RBL Bank,373,35,1956988,0,3429,137631,5108342,1583291,5257721,28634390.4,4892318,39240024.63,0,0,35993,152701.05,147301,464320.72,93343,634787.73,67,4345.57,507713,2669443.13,0,0
2017,01-11-2024,Foreign Banks,SBM Bank India,0,0,0,0,0,0,658637,815677,216891,346211.81,398959,881748.59,0,0,7019,30871.6,8357,22304.67,7136,22319.74,0,0,27660,84129.32,0,0
2018,01-11-2024,Small Finance Banks,Shivalik Small Finance Bank,0,0,0,0,0,0,0,69493,0,0,0,0,0,0,0,0,3049,7175,2182,9017.57,0,0,23738,128249.81,0,0
2019,01-11-2024,Private Sector Banks,South Indian Bank,910,370,13764,0,38599,98950,388917,3803247,620377,2375724.71,613851,3819472.9,0,0,0,0,933775,2447617.07,163712,752781.97,0,0,2769783,13874074.33,0,0
2020,01-11-2024,Foreign Banks,Standard Chartered Bank,102,47,0,0,0,0,962735,1033131,1023911,3849140.45,1099852,5740140.67,0,0,2337,16038.28,304748,1109950.49,142350,575539.68,26,423.8,587561,3141826.19,0,0
2021,01-11-2024,Public Sector Banks,State Bank of India,26037,37787,1490016,46348,966460,4446017,20038207,236104368,25284366,104122002.5,40085585,147807097.3,0,0,132268,556813.75,30051084,77153058.11,6583474,18576028.54,812,11573.34,153221164,807129000,17149,15876.12
2022,01-11-2024,Small Finance Banks,Suryoday Small Finance Bank,0,0,0,67,0,0,0,820987,0,0,0,0,0,0,0,0,48043,54140.35,799,2676.92,0,0,67962,267100.15,0,0
2023,01-11-2024,Private Sector Banks,Tamilnad Mercantile Bank,509,653,2347,0,0,165823,33215,2359503,38682,185402.97,15778,102040.95,0,0,1778,7657.62,357803,951666.84,28172,118377.54,81,225.03,4519205,20827209.2,0,0
2024,01-11-2024,Public Sector Banks,UCO Bank,2246,228,10904,3568,262,1191881,0,12426924,0,0,0,0,0,0,0,0,852142,2296321.89,291841,693053.4,494,8801.74,6117106,28760254.64,214,216.78
2025,01-11-2024,Small Finance Banks,Ujjivan Small Finance Bank,607,4,0,0,0,623361,0,7490221,0,0,0,0,0,0,0,0,137070,283688.97,38216,126395.9,0,0,2765333,10583851.83,1,1.65
2026,01-11-2024,Public Sector Banks,Union Bank of India,7032,1368,48721,8021,299440,287299,599568,56625362,604556,2707673.75,1589544,3185606.07,0,0,10170,44851.63,4394914,10376224.87,1686717,3570501.35,2954,11313.31,42200692,127944214.5,1098,4684.85
2027,01-11-2024,Small Finance Banks,Unity Small Finance Bank,174,0,0,0,0,0,0,51656,0,0,0,0,0,0,0,0,6942,11892.09,450,1161.71,0,0,21383,83445.2,0,0
2028,01-11-2024,Small Finance Banks,Utkarsh Small Finance Bank,349,7,0,690,0,38880,27208,1700102,835,4201.7,6093,6775.91,144211,24894.67,7,23.2,25452,73856.64,12158,165793.65,15,321.9,223067,1282411.27,0,0
2029,01-11-2024,Foreign Banks,Woori Bank,0,0,0,0,0,0,0,1265,0,0,0,0,0,0,0,0,2193,7481.17,1064,2823.01,0,0,831,6026.6,0,0
2030,01-11-2024,Private Sector Banks,Yes Bank,1167,162,76243,95036,205953,487168588,2372897,5207215,7502664,15846835.84,1043995,12284836.34,0,0,15974,82118.5,509394,1535246.39,140333,890953.91,48,610.94,2083016,12985327.83,240,240
2031,01-12-2024,Small Finance Banks,AU Small Finance Bank,668,6,0,843,0,339350,1030962,8833571,1016972,5594155.45,1997732,8050608.12,479,238.82,4347,26293.7,197729,556495.02,195103,923456.17,190,3053.32,1598964,8349838.8,132,132
2032,01-12-2024,Payment Banks,Airtel Payments Bank,0,0,0,142289,0,2157842,0,5166271,0,0,0,0,0,0,0,0,52525,40135.34,52725,112106.16,0,0,357178,1458042.29,0,0
2033,01-12-2024,Foreign Banks,American Express,0,0,36444,0,0,0,1437498,0,1738714,15017768,4418571,42124514.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,01-12-2024,Private Sector Banks,Axis Bank,6505,7955,1967973,369,638542,96258045,14796963,39115004,35996726,98352742.18,26895979,118029642.6,0,0,77237,382768.25,4718597,16430296.19,1984668,10910411.22,12240,320208.84,17753468,114970139,0,0
2035,01-12-2024,Private Sector Banks,Bandhan Bank,433,5,65860,0,19523,0,0,6085747,0,0,0,0,0,0,0,0,244955,812352.78,76980,400773.46,0,0,2361386,13046398.86,8,5.3
2036,01-12-2024,Foreign Banks,Bank of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,01-12-2024,Foreign Banks,Bank of Bahrain and Kuwait,0,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,1114,3621.73,83,2393.03,0,0,1512,7891.05,0,0
2038,01-12-2024,Public Sector Banks,Bank of Baroda,8395,2383,47037,44909,22566,2295417,2937896,87335032,6803577,13816827.62,3172968,16982669.74,0,0,13104,66327,3376422,8311973.63,402051,2567196.02,25,59.76,23739493,118048467.4,41,45.07
2039,01-12-2024,Public Sector Banks,Bank of India,5339,2897,18184,21901,0,1227145,73696,38747535,141428,616391.17,66297,318384.76,0,0,9719,57496.74,2238721,4925169.6,451900,990956.31,0,0,15265108,63750510.96,267,266.05
2040,01-12-2024,Public Sector Banks,Bank of Maharashtra,2173,243,1391,3773,355014,927987,31278,14022969,46320,213118.95,19055,99470.38,0,0,755,3744,1118280,2396277.78,216929,623367.39,5588,62019.98,6086661,28403102.24,0,0
2041,01-12-2024,Foreign Banks,Barclays Bank,0,0,0,0,1,0,0,1058,0,0,0,0,0,0,0,0,100,579.81,0,0,0,0,605,5573.9,0,0
2042,01-12-2024,Private Sector Banks,CSB Bank,737,40,0,0,16412,0,153576,906711,280338,799121.69,1535641,1642650.05,0,0,0,0,160077,360314.97,9811,40211.72,0,0,445332,2246526.2,3,6
2043,01-12-2024,Public Sector Banks,Canara Bank,8217,3809,74536,13177,0,3344640,997943,59396108,1114470,4372177.42,469173,2707241.43,0,0,103464,581758.2,5852115,16562919.99,914454,3890116.71,4172,73508.67,30969820,149324313.7,75,63.86
2044,01-12-2024,Small Finance Banks,Capital Small Finance Bank,185,2,0,0,0,0,0,235870,0,0,0,0,0,0,0,0,25044,82977.33,2660,14202.83,0,0,111892,661833.55,0,0
2045,01-12-2024,Public Sector Banks,Central Bank of India,2857,1144,3344,2755,34434,1959821,0,28178425,0,0,0,0,0,0,0,0,1462407,3636025.79,193709,685350.2,0,0,8659061,40488347.61,3538,3625.79
2046,01-12-2024,Foreign Banks,Citibank,0,0,0,0,0,0,223969,0,143621,1129885.24,237890,4018712.64,0,0,603,5217.9,0,0,0,0,0,0,0,0,0,0
2047,01-12-2024,Private Sector Banks,City Union Bank,1170,523,7302,92325,0,81930,26844,2963830,50134,226149.94,21729,241970.38,0,0,248,1418.7,471838,1333532.18,34791,121217.38,0,0,2378022,13297318.8,0,0
2048,01-12-2024,Foreign Banks,DBS Bank,440,336,647,90,0,7414,508863,1739117,537559,2468444.04,300166,2539123.86,0,0,3162,9522.4,197333,517353.98,95823,315569.58,0,0,743589,3960853.78,0,0
2049,01-12-2024,Private Sector Banks,DCB Bank,425,5,8012,0,17395,0,41,821559,43,116.8,18,27.56,0,0,2,1.5,80717,266740.56,46796,162990.65,279,7609.3,284603,1637803.28,0,0
2050,01-12-2024,Foreign Banks,Deutsche Bank,13,2,0,0,0,8,0,104832,0,0,0,0,0,0,0,0,27883,99481.61,13034,51964.57,0,0,29911,184798.63,0,0
2051,01-12-2024,Private Sector Banks,Dhanlaxmi Bank,241,39,1475,0,0,36330,12941,574838,27512,67880.84,6512,28925.35,0,0,288,1030.25,141256,291050.52,5738,13073.88,0,0,436340,1917014.43,0,0
2052,01-12-2024,Foreign Banks,Doha Bank,2,0,0,0,0,0,0,22614,0,0,0,0,0,0,0,0,1000,3383.3,240,431.42,0,0,2248,13664.4,0,0
2053,01-12-2024,Small Finance Banks,ESAF Small Finance Bank,667,2,0,6274,0,0,47,5804134,67,203.14,327,186.15,0,0,0,0,146986,286827.33,9472,30197.8,0,0,839700,4019327.5,0,0
2054,01-12-2024,Small Finance Banks,Equitas Small Finance Bank,371,4,2793,331,54769,0,11,1423522,73,119.16,31,62.48,0,0,7,4.3,111842,267289.11,27500,135753.02,0,0,1999779,5915522.73,0,0
2055,01-12-2024,Private Sector Banks,Federal Bank,1739,314,21058,0,0,5737909,1095127,13980395,2589902,7477129.51,1763004,9946996.23,0,0,5599,26634.22,2923729,8192476.2,1166964,4273893.56,3188,45183.39,7938001,40424701.32,53,52.2
2056,01-12-2024,Payment Banks,Fino Payments Bank,0,0,0,445603,0,11246,0,10036287,0,0,0,0,0,0,0,0,132064,313722.18,10252,41459.73,0,0,2171864,7357331.26,6,3.4
2057,01-12-2024,Private Sector Banks,HDFC Bank,12403,8646,1695039,2267,2250508,814156,23145038,58395284,79622189,188356626.9,34752317,343296595.6,0,0,200644,1311482.94,10324091,40093324.28,6776493,34352983.24,70085,1004027.8,34278579,231886539.2,2382,2439.6
2058,01-12-2024,Foreign Banks,HSBC,46,27,0,0,0,0,801372,842628,1096494,4204871.55,1644977,15443400.95,0,0,3195,22257.75,288260,1530967.42,0,0,0,0,252444,1540881.54,0,0
2059,01-12-2024,Private Sector Banks,ICICI Bank,10186,6088,1802952,6289,597253,3682428,17901052,31819602,20478069,107681723.5,60374419,242481049.6,69,4569.65,69336,346519.28,6093733,26905800.92,3443590,21042596.17,5960,122332.77,15269145,111707972.8,2,1.43
2060,01-12-2024,Private Sector Banks,IDBI Bank,2377,807,13522,1197,0,352568,41023,12107833,81011,339282.65,66640,263018.52,0,0,537,3132.1,1109950,2757146.04,215688,681956.51,0,0,5068995,26263757.87,108,54.02
2061,01-12-2024,Private Sector Banks,IDFC First Bank,913,295,44375,7647,0,120368,3291800,6705953,10892866,20275257.88,2401694,16946768.63,0,0,26787,128393.2,634543,2181735.11,262269,3062233.92,0,0,3539100,19173070.52,0,0
2062,01-12-2024,Payment Banks,India Post Payments Bank,0,0,0,196421,0,1685722,0,21861433,0,0,0,0,0,0,0,0,0,0,204691,93385.93,0,0,0,0,0,0
2063,01-12-2024,Public Sector Banks,Indian Bank,4617,607,20921,13292,0,2867071,282514,33020751,238832,1055577.31,269017,1347318.59,0,0,4777,36844.21,2998465,7125557.52,559298,1339330.66,158,494.26,19223516,91525693.24,1479,1489.36
2064,01-12-2024,Public Sector Banks,Indian Overseas Bank,2764,737,0,9041,0,434804,65086,20478463,79359,250667.49,25487,100884.98,0,0,2658,13562.6,2278214,5157938.86,391387,953458.64,0,0,12214319,51422875.81,0,0
2065,01-12-2024,Private Sector Banks,IndusInd Bank,1922,1071,249297,141,45568,7134005,3117373,11057251,4237848,57201553.8,7826116,36892185.98,0,0,24081,129305.61,718956,2237587.34,533990,2809269.46,978,84345.36,3890127,23959817.92,0,0
2066,01-12-2024,Private Sector Banks,Jammu & Kashmir Bank,944,633,14349,942,0,591902,125283,4733915,190265,1682543.12,103415,402799.16,0,0,9751,41588.02,819833,2251916.18,907824,645729.67,0,0,5162516,27926296.61,0,0
2067,01-12-2024,Small Finance Banks,Jana Small Finance Bank,58,2,0,122,0,503843,0,3653288,0,0,0,0,0,0,0,0,41673,90536.65,7603,25103.48,0,0,341543,1567548.72,0,0
2068,01-12-2024,Payment Banks,Jio Payments Bank,0,0,0,0,0,97465,0,373897,0,0,0,0,0,0,0,0,13452,12229.65,15850,30342.68,1573,616.07,50148,187821.9,0,0
2069,01-12-2024,Foreign Banks,KEB Hana Bank,1,0,0,0,0,0,0,1601,0,0,0,0,0,0,0,0,1126,4123.41,138,484.74,0,0,348,2304.7,0,0
2070,01-12-2024,Private Sector Banks,Karnataka Bank,944,562,10590,0,0,110467,0,5490143,0,0,0,0,0,0,0,0,746880,1576205.2,53031,165967.64,0,0,3783632,18429413.82,0,0
2071,01-12-2024,Private Sector Banks,Karur Vysya Bank,1493,704,2740,0,0,44653,10248,5112105,23237,171223.16,6815,105677.69,0,0,530,4273,913923,2433800.07,133535,608426.37,0,0,4041537,20155295.72,0,0
2072,01-12-2024,Foreign Banks,Kookmin Bank,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,614,2611.85,230,452.39,0,0,116,711.1,0,0
2073,01-12-2024,Private Sector Banks,Kotak Mahindra Bank,1896,1441,80585,0,138361,680132,5021613,34694454,11913684,27640905.42,4394932,40001652.23,0,0,27564,136814.41,1946707,5344279.25,1634794,5437832.18,0,0,10353795,52946253.69,0,0
2074,01-12-2024,Payment Banks,NSDL Payments Bank,0,0,0,308604,0,0,0,1350504,0,0,0,0,0,0,0,0,14286,21104.06,47684,41236.19,0,0,469985,1137297.85,0,0
2075,01-12-2024,Private Sector Banks,Nainital Bank,0,0,0,0,0,0,0,284607,0,0,0,0,0,0,0,0,14023,28509.2,3355,11159.21,0,0,68387,337460.6,0,0
2076,01-12-2024,Small Finance Banks,North East Small Finance Bank,17,1,0,0,0,0,0,379538,0,0,0,0,0,0,0,0,4179,6364.95,1608,1704.4,0,0,143444,338138.5,46,37.51
2077,01-12-2024,Payment Banks,Paytm Payments Bank,0,0,0,0,0,0,0,30605276,0,0,0,0,0,0,0,0,123,102.86,500,210.26,0,0,151,412.1,0,0
2078,01-12-2024,Public Sector Banks,Punjab & Sind Bank,1016,27,958,1665,1104,163637,0,3480941,0,0,0,0,0,0,0,0,296211,777892.7,90694,240432.97,0,0,1397823,6935194.8,0,0
2079,01-12-2024,Public Sector Banks,Punjab National Bank,7826,4208,34302,0,675513,708854,574560,41015342,370982,1627719.7,270780,1563233.3,2,70,7839,24790.32,4107211,10857167.02,1123656,2975134.72,0,0,24874549,128392112,0,0
2080,01-12-2024,Private Sector Banks,RBL Bank,376,35,2119293,0,3429,138274,5038440,1610758,5540360,30437321.66,5424398,44776305.16,0,0,35592,156871.03,157192,476896.62,91766,644532.35,71,3187.41,519098,2789843.65,0,0
2081,01-12-2024,Foreign Banks,SBM Bank India,0,0,0,0,0,0,693987,820325,225432,367722.47,427934,957436.07,0,0,7397,34097.35,9276,26655.71,7131,21420.42,0,0,28748,86117.85,0,0
2082,01-12-2024,Small Finance Banks,Shivalik Small Finance Bank,0,0,0,0,0,0,0,70234,0,0,0,0,0,0,0,0,2918,7333.52,2095,10003.12,0,0,25210,137463.92,0,0
2083,01-12-2024,Private Sector Banks,South Indian Bank,910,370,13940,0,38917,99928,385372,3777228,652597,2514753.24,673909,4326770.72,0,0,0,0,1033157,2793940.51,168593,801651.76,0,0,2870579,14604444.57,0,0
2084,01-12-2024,Foreign Banks,Standard Chartered Bank,101,46,0,0,0,0,928039,1029810,1120394,4261298.96,1169801,6374806.01,0,0,2172,14377.34,342183,1213448.88,146949,599237.22,37,706.48,612364,3271071.32,0,0
2085,01-12-2024,Public Sector Banks,State Bank of India,26468,37646,1480273,46525,970920,4584539,20246942,240315298,27523011,112074000.5,44953793,170060839.7,0,0,141564,588194.5,31287368,78587115.6,6488176,19458960.03,843,11914.67,159324615,846159589.1,16657,15313.59
2086,01-12-2024,Small Finance Banks,Suryoday Small Finance Bank,0,0,0,67,0,0,17,828938,2,0.43,19,6.35,0,0,0,0,50906,57605.59,973,4055.73,0,0,69171,273058.34,0,0
2087,01-12-2024,Private Sector Banks,Tamilnad Mercantile Bank,508,654,2346,0,0,168891,33049,2384102,44678,205222.18,16647,105848.39,0,0,2039,8432.47,357803,951666.84,29642,131828.56,90,249.28,4702814,21639415.4,0,0
2088,01-12-2024,Public Sector Banks,UCO Bank,2254,223,10860,3568,241,1221759,0,12454245,0,0,0,0,0,0,0,0,874446,2273536.33,288847,714244.45,594,8358.23,6352610,30228287.33,218,203.4
2089,01-12-2024,Small Finance Banks,Ujjivan Small Finance Bank,607,4,0,0,0,624349,0,7348988,0,0,0,0,0,0,0,0,141539,280875.46,37149,128106.01,0,0,2789698,10500820.44,11,7.9
2090,01-12-2024,Public Sector Banks,Union Bank of India,5557,1206,49500,8005,304258,287913,551230,60574547,573594,2493392.44,1566213,3206908.73,0,0,10014,43376.68,4576671,10630461.73,1723015,3843063.86,2943,11100.85,44069604,133559126.8,995,6005.09
2091,01-12-2024,Small Finance Banks,Unity Small Finance Bank,180,0,0,0,0,0,0,59135,0,0,0,0,0,0,0,0,6884,12039.35,497,2062.88,0,0,23826,92367.7,0,0
2092,01-12-2024,Small Finance Banks,Utkarsh Small Finance Bank,356,7,0,713,0,39171,66268,1688966,3074,5446.36,18456,15852.26,439519,73331.86,146,142.5,27257,105237.89,6817,64130.1,9,178,241866,1438709.17,0,0
2093,01-12-2024,Foreign Banks,Woori Bank,0,0,0,0,0,0,0,1282,0,0,0,0,0,0,0,0,2222,8017.42,1046,2993.54,0,0,644,4807.3,0,0
2094,01-12-2024,Private Sector Banks,Yes Bank,1168,157,98651,95092,197898,491987520,2407944,5022677,8607804,17484424.57,1113324,13531692.27,0,0,16453,85730.8,531199,1576969.43,138255,886384.43,32,425.7,2124479,11495119.81,248,248
2095,01-01-2025,Small Finance Banks,AU Small Finance Bank,672,6,0,845,0,341603,1023332,8876794,939945,4684072.75,1945253,5298077.29,401,183.05,3712,20175.6,190721,510507.78,187999,821973.61,170,2538.42,1528484,8098127.57,108,108
2096,01-01-2025,Payment Banks,Airtel Payments Bank,0,0,0,144294,0,1898323,0,5454797,0,0,0,0,0,0,0,0,52062,33721.98,22319,48435.15,0,0,363663,1427726.74,0,0
2097,01-01-2025,Foreign Banks,American Express,0,0,28937,0,0,0,1453258,0,1630809,14200374.91,4259815,40551470.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,01-01-2025,Private Sector Banks,Axis Bank,6595,7933,2017258,369,626833,98225897,14782101,39562869,35083926,89255795.53,26179236,112865916.4,0,0,74401,376147.7,4368310,15074657.42,1899495,11160016.47,12922,348364.11,17368710,115354100.9,0,0
2099,01-01-2025,Private Sector Banks,Bandhan Bank,433,5,66939,0,23620,0,0,6095700,0,0,0,0,0,0,0,0,218555,738882.7,56726,337264.31,0,0,2259948,12527290.97,10,5.1
2100,01-01-2025,Foreign Banks,Bank of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,01-01-2025,Foreign Banks,Bank of Bahrain and Kuwait,0,0,0,0,0,0,0,859,0,0,0,0,0,0,0,0,1071,3860.68,95,2725.68,0,0,1371,6739.3,0,0
